batch,run,position,season,k,universe,targets,S,first_feature_season,n_board_vet,n_vet,rho_points,pearson_points,mae_games,bias_games,rho_games,mae_naive_games,rho_points_fullvet,mae_games_fullvet,bias_games_fullvet,coverage
C3,F0C3,WR,2017,0,m_panel_ppr12,2014-2024,11,2012,32,193,0.2972873900293254,0.2586970967539704,3.897003669835102,-1.7969895899032973,-0.0793800014028034,3.53125,0.7207860967319457,4.283807006227383,0.4121357203638338,
C3,F0C3,WR,2018,0,m_panel_ppr12,2014-2024,11,2012,38,186,0.6909230190349309,0.6605856796000411,3.890830670761155,-2.7337339389729216,0.2847572031101374,3.631578947368421,0.7301088901491293,4.212268634863613,-0.0394158491368209,
C3,F0C3,WR,2019,0,m_panel_ppr12,2014-2024,11,2012,50,185,0.5428571428571428,0.5310923825118851,3.2499946744976893,-2.2025840310641573,0.1868724198929815,2.72,0.7461310375737127,4.217341505244713,0.3506882206812709,
C3,F0C3,WR,2020,0,m_panel_ppr12,2014-2024,11,2012,50,190,0.4514285714285714,0.453919135299698,3.645173513991341,-1.9335749275475465,0.2450619502202779,3.06,0.7577311485049448,4.144543751890124,0.3404884279056207,
C3,F0C3,WR,2021,0,m_panel_ppr12,2014-2024,11,2012,55,197,0.4015584697346926,0.3746446122558849,4.250056788732576,-1.7593123001888935,0.0345781033553639,3.690909090909091,0.7127595276504068,4.3989670642611225,-0.3546692269392525,
C3,F0C3,WR,2022,0,m_panel_ppr12,2014-2024,11,2012,48,193,0.7413357942318141,0.7270652429423432,3.5505151136824336,-2.676326109189564,0.4035235333551509,2.4166666666666665,0.7242183973137327,4.418278045670636,-0.2192341591059319,
C3,F0C3,WR,2023,0,m_panel_ppr12,2014-2024,11,2012,62,188,0.5812064819589153,0.5890641351761018,4.284955082487724,-3.731426807907355,0.1790923656223771,3.0806451612903225,0.7783834729324655,4.344420069586422,-0.5342253891436312,
C3,F0C3,WR,2024,0,m_panel_ppr12,2014-2024,11,2012,58,190,0.4496054878486796,0.4676356513755559,3.365489606835395,-1.7628254439378328,0.1704752972384039,2.8793103448275863,0.7956576821474974,4.048605139782749,0.0743838837410142,
C3,F0C3,TE,2014,0,m_panel_ppr12,2014-2024,11,2012,3,80,,,,,,,0.6928457443453876,3.809904578653085,-0.5448983081035086,
C3,F0C3,TE,2015,0,m_panel_ppr12,2014-2024,11,2012,6,79,,,,,,,0.5698114440147329,3.7858459264495696,-0.47005531853163174,
C3,F0C3,TE,2016,0,m_panel_ppr12,2014-2024,11,2012,5,85,,,,,,,0.6603353162064841,4.2031669488459995,0.5161880994954696,
C3,F0C3,TE,2017,0,m_panel_ppr12,2014-2024,11,2012,7,92,,,,,,,0.6107244382350683,4.48601226102326,-0.7612244047236771,
C3,F0C3,TE,2018,0,m_panel_ppr12,2014-2024,11,2012,11,89,0.30000000000000004,0.37942708611606096,3.0638201373206426,-2.615596510754945,0.10437561388899017,1.9090909090909092,0.6241509321960153,4.311879673098682,1.0863231297074234,
C3,F0C3,TE,2019,0,m_panel_ppr12,2014-2024,11,2012,11,91,0.3090909090909091,0.16747875644969587,4.722666238871451,-2.0513218282488626,-0.2857415935487382,4.636363636363637,0.5202086987494939,4.4594515365653935,-0.4437828034054566,
C3,F0C3,TE,2020,0,m_panel_ppr12,2014-2024,11,2012,16,85,0.34411764705882353,0.5144085760723462,3.7180769953872463,-3.1816377656347115,-0.0059935603820255355,2.9375,0.6344834750158277,4.289479391459962,-1.0636886553452485,
C3,F0C3,TE,2021,0,m_panel_ppr12,2014-2024,11,2012,17,90,0.37500000000000006,0.5588984489959719,3.8058448130873357,-2.0048274026921824,0.17923762101243607,3.3529411764705883,0.6706000486975731,4.365104192023898,-0.07401112588644365,
C3,F0C3,TE,2022,0,m_panel_ppr12,2014-2024,11,2012,14,89,0.38461538461538464,0.3286683897182273,3.2127346276642306,-2.1296638222886832,-0.02276729177907088,2.9285714285714284,0.7853542287209903,3.493176037332559,0.3272343015287291,
C3,F0C3,TE,2023,0,m_panel_ppr12,2014-2024,11,2012,17,89,0.49754901960784315,0.41479230885860674,3.8735957369050986,-2.198997816480559,0.06114537804607017,2.9411764705882355,0.7657499640900697,3.7576046559499785,-0.4375649095012279,
C3,F0C3,TE,2024,0,m_panel_ppr12,2014-2024,11,2012,18,86,0.3551884830589627,0.465396344236633,3.0315350560039067,-1.8259604153941877,0.1316021814948344,3.111111111111111,0.7440114206128925,3.8001276374028374,-0.32010376628743453,
